Employee_ID,Age,Years_Experience,Tenure_TCS,Job_Level,Department,Skill_AI_Basic,Skill_AI_Advanced,Skill_Cloud,Billable_Days,Bench_Days,Project_Type,Performance_Score,Redeployment_Attempts,Geographic_Region,Salary,Client_Satisfaction,Layoff_Status
EMP000229,29,4.5,4.0,Mid,IT Services,True,False,Basic,250,10,None,3.5,3,Others,69353.42,4.65,False
EMP000230,40,4.7,1.1,Junior,Consulting,True,True,Basic,217,13,Product-Aligned,4.1,0,Europe,20000.0,3.82,False
EMP000231,29,13.6,5.6,Junior,Others,True,False,Basic,125,19,Waterfall,4.0,5,India,30983.72,4.15,False
EMP000232,36,8.3,2.3,Mid,BPO,True,False,None,214,27,Product-Aligned,4.2,0,Europe,60087.59,4.07,False
EMP000233,35,14.5,7.1,Junior,IT Services,True,False,Advanced,255,7,Waterfall,4.1,1,India,38033.11,4.1,False
EMP000234,29,17.3,3.4,Junior,IT Services,True,False,None,218,14,None,3.3,2,India,22601.02,3.32,False
EMP000235,52,7.1,2.1,Junior,IT Services,True,False,None,199,14,Agile,2.8,0,Europe,40846.44,4.28,False
EMP000236,40,5.8,3.5,Mid,IT Services,True,False,None,241,3,Waterfall,3.6,0,Europe,67948.95,5.0,False
EMP000237,22,9.8,7.9,Mid,Engineering,True,False,Basic,239,8,Waterfall,4.1,0,India,63264.22,3.51,False
EMP000238,36,6.3,5.7,Junior,IT Services,True,False,None,183,10,Waterfall,2.7,1,India,26035.92,3.33,False
EMP000239,29,18.0,2.8,Mid,IT Services,True,False,None,219,7,Agile,4.1,0,Europe,58976.69,5.0,False
EMP000240,41,12.8,3.6,Junior,BPO,True,False,None,196,19,Waterfall,3.3,1,India,33560.09,2.85,False
EMP000241,28,13.2,2.7,Junior,Others,True,True,None,210,12,Waterfall,4.3,1,India,29068.93,3.68,False
EMP000242,34,14.3,3.7,Junior,BPO,True,False,Basic,198,30,Product-Aligned,3.7,3,India,22086.63,,False
EMP000243,39,11.8,2.6,Junior,Consulting,True,False,None,188,4,Product-Aligned,4.6,0,North America,47326.48,3.7,False
EMP000244,41,5.2,5.1,Junior,Engineering,True,False,None,171,4,Waterfall,4.9,1,North America,26162.92,,False
EMP000245,25,6.9,2.9,Senior,Engineering,True,False,None,217,19,Product-Aligned,2.7,1,APAC,95899.18,,False
EMP000246,32,6.4,2.5,Senior,Consulting,True,False,Basic,225,5,Waterfall,2.9,2,India,162718.35,,False
EMP000247,31,15.1,5.6,Mid,Consulting,True,False,Basic,176,29,Waterfall,4.0,1,India,57672.71,4.68,False
EMP000248,29,9.0,4.2,Junior,BPO,True,False,Basic,156,27,Agile,4.1,4,India,40935.0,3.84,False
EMP000249,49,4.5,3.6,Mid,Consulting,True,False,Advanced,195,5,Waterfall,3.4,0,India,55424.82,3.89,False
EMP000250,38,7.6,1.7,Mid,IT Services,True,False,None,189,25,Agile,3.6,0,Europe,62033.81,5.0,False
EMP000251,24,11.8,3.9,Junior,Consulting,True,False,None,240,34,Waterfall,2.7,2,Europe,43353.14,4.26,False
EMP000252,42,18.2,4.1,Junior,BPO,True,False,None,240,9,Agile,2.9,2,APAC,21188.73,3.85,False
EMP000253,51,12.9,7.4,Mid,Consulting,True,False,None,150,9,Agile,3.4,3,Europe,76025.87,4.96,False
EMP000254,43,8.3,4.6,Junior,IT Services,True,False,Advanced,191,12,Product-Aligned,4.8,0,India,24942.38,3.77,False
EMP000255,22,14.3,5.1,Mid,Engineering,True,True,Basic,212,9,Agile,2.9,1,India,50000.0,,False
EMP000256,31,5.8,3.0,Junior,BPO,True,False,Basic,185,17,Waterfall,4.2,0,India,20070.62,4.45,False
EMP000257,45,4.2,1.6,Mid,Engineering,True,False,Basic,256,15,Agile,3.6,1,India,80896.9,,False
EMP000258,29,9.3,3.6,Mid,IT Services,True,False,None,140,16,Waterfall,5.0,0,Europe,88668.28,3.65,False
EMP000259,38,9.6,3.1,Mid,BPO,True,True,None,172,2,Agile,3.3,3,India,78860.91,3.65,False
EMP000260,41,4.1,4.1,Junior,IT Services,True,False,Basic,202,10,Waterfall,3.8,1,North America,23023.56,4.51,False
EMP000261,27,9.6,3.5,Senior,IT Services,True,False,None,170,11,Waterfall,3.3,0,APAC,143575.04,4.66,False
EMP000262,34,14.7,2.3,Junior,IT Services,False,False,None,183,12,Waterfall,3.6,0,India,20761.08,5.0,False
EMP000263,22,6.0,6.0,Mid,Consulting,True,True,Advanced,127,18,Waterfall,4.4,0,India,50000.0,4.23,False
EMP000264,26,2.5,2.5,Junior,IT Services,True,False,Basic,248,16,Waterfall,1.8,2,India,29578.25,4.15,False
EMP000265,32,6.8,2.7,Junior,IT Services,False,False,Basic,223,8,Waterfall,4.7,0,India,26903.63,5.0,False
EMP000266,25,9.5,2.4,Mid,IT Services,False,False,None,119,16,Agile,3.2,3,North America,77117.1,3.53,False
EMP000267,48,4.6,2.2,Junior,IT Services,True,False,None,239,10,Agile,2.8,0,North America,25078.28,4.93,False
EMP000268,23,5.4,3.4,Mid,IT Services,True,False,Basic,191,7,Product-Aligned,5.0,2,North America,83755.88,,False
EMP000269,31,5.4,3.0,Mid,BPO,True,False,None,184,9,Agile,3.5,1,India,92206.27,4.55,False
EMP000270,36,4.8,2.9,Senior,IT Services,True,False,None,205,11,Waterfall,4.1,0,North America,160979.66,4.69,False
EMP000271,46,12.2,3.0,Senior,BPO,True,False,Advanced,183,11,Product-Aligned,3.6,1,India,130058.07,,False
EMP000272,23,9.9,4.1,Junior,Engineering,True,False,None,198,9,Product-Aligned,3.7,0,North America,25736.26,,False
EMP000273,44,11.6,3.3,Junior,IT Services,True,False,None,159,15,Agile,3.1,1,India,37896.69,3.74,False
EMP000274,35,10.0,3.0,Mid,BPO,True,False,None,185,13,Waterfall,4.5,3,India,79372.3,4.95,False
EMP000275,27,5.7,3.6,Junior,BPO,True,False,None,171,7,Waterfall,5.0,4,India,33329.49,3.51,False
EMP000276,38,6.1,5.2,Mid,IT Services,True,False,Basic,218,19,Agile,3.0,1,Europe,58726.22,,False
EMP000277,36,12.8,4.6,Junior,Consulting,True,False,None,195,8,Agile,5.0,0,Europe,35725.98,4.2,False
EMP000278,30,14.0,3.3,Mid,IT Services,True,True,None,196,17,Agile,4.0,2,India,84773.17,4.83,False
EMP000279,35,21.4,7.4,Mid,Consulting,True,False,None,161,9,Agile,2.7,0,India,76418.31,4.42,False
EMP000280,31,3.8,3.8,Mid,BPO,True,False,None,227,9,Agile,2.4,1,APAC,79610.75,4.92,False
EMP000281,35,11.2,4.5,Junior,IT Services,True,True,Advanced,217,17,Waterfall,4.3,0,India,22247.11,3.03,False
EMP000282,40,13.9,3.6,Junior,Engineering,True,True,Basic,246,10,None,3.1,1,India,22929.09,3.45,False
EMP000283,47,7.9,7.9,Junior,BPO,True,True,Basic,213,16,Waterfall,3.9,2,Europe,37911.38,3.57,False
EMP000284,25,9.1,3.3,Mid,BPO,True,False,Basic,196,15,Waterfall,4.1,0,India,66424.1,,False
EMP000285,52,8.9,5.9,Senior,Engineering,True,False,Basic,224,11,Agile,4.7,1,India,109375.14,,False
EMP000286,22,13.2,2.7,Mid,IT Services,True,False,None,171,17,Waterfall,3.2,0,India,56915.12,3.93,False
EMP000287,33,5.2,5.2,Senior,Consulting,True,True,None,182,15,Agile,3.3,0,India,98955.76,4.96,False
EMP000288,39,15.5,4.2,Junior,Others,True,False,None,178,11,None,4.3,1,India,27895.07,3.44,False
EMP000289,37,9.5,6.1,Mid,Others,True,False,Advanced,249,11,Product-Aligned,3.8,2,Europe,76528.94,4.12,False
EMP000290,30,8.8,1.0,Senior,Consulting,True,False,Basic,196,12,Agile,3.8,0,India,90000.0,2.47,False
EMP000291,33,6.2,4.5,Junior,BPO,True,False,Advanced,204,11,Agile,3.6,1,Europe,44633.11,5.0,False
EMP000292,31,14.7,4.5,Senior,Consulting,True,True,None,174,11,Waterfall,3.2,1,India,90000.0,3.25,False
EMP000293,30,13.5,4.8,Mid,Consulting,False,False,None,211,3,None,4.2,0,India,58662.31,4.25,False
EMP000294,41,4.5,2.6,Senior,BPO,True,False,Basic,198,5,Waterfall,4.1,1,Others,95904.88,4.3,False
EMP000295,37,19.3,6.8,Junior,IT Services,False,False,None,254,3,None,5.0,1,Europe,31314.46,3.68,False
EMP000296,29,6.4,2.4,Mid,Engineering,False,False,None,195,15,Agile,2.8,4,Europe,86522.28,3.73,False
EMP000297,42,9.9,3.1,Junior,IT Services,True,False,None,226,9,Agile,4.3,0,India,42131.79,4.77,False
EMP000298,37,8.3,2.9,Junior,Engineering,True,False,Basic,161,1,None,3.6,1,India,20000.0,,False
EMP000299,41,18.1,3.8,Senior,Consulting,True,True,Advanced,203,8,Agile,5.0,1,India,183158.44,2.99,False
EMP000300,40,16.2,3.8,Mid,Engineering,True,False,None,214,13,Product-Aligned,3.6,1,India,51526.26,4.31,False
EMP000301,28,13.1,6.3,Mid,Consulting,True,False,None,162,6,Waterfall,3.8,0,APAC,67838.51,3.35,False
EMP000302,30,8.4,2.4,Mid,BPO,True,True,Basic,209,9,Agile,2.9,1,APAC,63177.51,4.38,False
EMP000303,40,8.2,2.3,Mid,BPO,True,True,None,155,20,Agile,3.4,1,India,54917.79,3.95,False
EMP000304,39,6.7,6.7,Senior,Consulting,True,False,Advanced,111,5,None,4.7,1,North America,96918.48,4.97,False
EMP000305,34,12.6,5.7,Senior,Others,True,False,Basic,207,14,Agile,3.3,0,APAC,118748.75,3.57,False
EMP000306,35,15.7,2.4,Mid,IT Services,True,False,None,240,35,None,3.6,1,India,76993.16,4.22,False
EMP000307,45,6.1,5.0,Senior,BPO,True,False,None,115,16,Product-Aligned,3.7,3,Europe,132006.16,,False
EMP000308,30,7.6,3.3,Junior,BPO,True,False,None,229,15,Waterfall,3.5,0,Others,38757.63,,False
EMP000309,39,7.5,3.5,Junior,Consulting,True,False,None,244,11,Waterfall,4.0,5,Others,42450.63,3.15,False
EMP000310,33,4.3,4.3,Junior,Engineering,True,False,None,119,21,Agile,4.3,0,Europe,24692.44,,False
EMP000311,33,11.9,5.0,Senior,IT Services,True,False,None,195,4,Product-Aligned,4.4,0,North America,107408.77,5.0,False
EMP000312,43,6.0,3.6,Mid,Consulting,True,False,Basic,150,19,Agile,3.8,5,North America,75096.66,4.48,False
EMP000313,41,6.0,6.0,Senior,Consulting,True,False,Advanced,260,8,Waterfall,3.2,1,North America,114645.06,4.33,False
EMP000314,41,8.2,5.3,Junior,IT Services,False,False,Basic,203,1,None,3.5,1,APAC,22109.53,5.0,False
EMP000315,45,10.2,2.9,Junior,BPO,True,True,Basic,132,14,Agile,4.9,2,Europe,28934.25,2.74,False
EMP000316,35,10.4,4.5,Mid,Consulting,True,False,Basic,237,7,None,2.6,1,India,59896.04,4.25,False
EMP000317,40,5.0,2.8,Junior,IT Services,True,False,Advanced,184,1,Waterfall,4.1,1,India,42810.84,4.29,False
EMP000318,32,7.5,4.5,Senior,Engineering,True,True,Advanced,200,15,Waterfall,3.2,1,India,141780.62,,False
EMP000319,37,10.7,1.5,Mid,Others,True,False,None,157,12,None,2.5,2,Europe,53512.28,2.5,False
EMP000320,33,12.4,1.7,Mid,BPO,True,False,Basic,229,21,Agile,2.8,2,Europe,63450.67,3.32,False
EMP000321,35,13.2,4.7,Mid,Consulting,True,False,None,220,4,Waterfall,3.5,0,India,50000.0,3.3,False
EMP000322,39,11.9,3.8,Mid,IT Services,True,True,None,231,6,Waterfall,4.2,1,India,66838.89,3.32,False
EMP000323,28,7.4,2.6,Mid,BPO,True,False,Advanced,180,12,Agile,4.3,0,India,63119.82,3.2,False
EMP000324,51,8.4,3.0,Junior,Engineering,True,False,None,163,12,Waterfall,5.0,5,India,24946.16,3.82,False
EMP000325,26,8.0,4.7,Senior,IT Services,True,False,None,233,13,Agile,2.3,2,APAC,121367.27,3.84,False
EMP000326,25,6.7,6.7,Mid,IT Services,True,True,None,240,13,Waterfall,4.1,1,Europe,53031.44,3.27,False
EMP000327,44,4.6,4.2,Junior,IT Services,True,False,Basic,126,16,Agile,1.8,2,India,35275.64,4.12,False
EMP000328,41,11.4,8.9,Mid,IT Services,True,False,None,213,15,Product-Aligned,3.8,0,North America,54440.4,3.75,False
EMP000329,39,5.1,2.3,Mid,IT Services,True,False,Advanced,210,17,Waterfall,4.5,3,North America,62482.5,5.0,False
EMP000330,40,12.9,3.0,Senior,BPO,True,True,None,200,8,None,4.5,0,North America,138268.44,5.0,False
EMP000331,34,12.6,4.2,Senior,Engineering,True,True,Basic,225,13,Waterfall,2.6,4,North America,113603.62,,False
EMP000332,27,8.0,3.6,Junior,Others,True,False,None,101,19,None,1.8,1,India,24071.27,4.26,False
EMP000333,35,6.4,3.2,Junior,Engineering,False,False,None,260,24,Waterfall,2.4,3,India,25684.2,4.11,False
EMP000334,29,14.8,4.9,Junior,Engineering,True,True,None,260,14,Agile,2.4,0,North America,33473.1,,False
EMP000335,42,8.5,5.0,Junior,IT Services,True,False,None,210,2,Waterfall,3.0,2,Others,20000.0,3.48,False
EMP000336,33,10.9,1.7,Mid,BPO,True,False,Basic,220,5,Agile,4.3,1,India,70546.72,,False
EMP000337,28,10.6,2.1,Mid,IT Services,True,True,None,169,10,None,3.2,0,India,74825.58,3.98,False
EMP000338,32,7.8,1.4,Senior,Consulting,True,True,Basic,229,19,Product-Aligned,3.4,0,Europe,95425.98,3.6,False
EMP000339,38,8.0,2.2,Senior,Engineering,True,False,None,198,16,Waterfall,4.1,3,Europe,96460.32,,False
EMP000340,30,10.3,2.9,Mid,Consulting,True,False,None,191,6,Waterfall,3.5,0,North America,57029.45,4.94,False
EMP000341,28,10.2,3.7,Mid,Consulting,True,False,None,192,10,None,4.2,0,Europe,72110.74,,False
EMP000342,36,12.0,4.4,Mid,Consulting,True,False,None,163,10,Agile,3.4,1,India,73320.12,3.18,False
EMP000343,36,4.8,2.7,Mid,Consulting,True,False,Basic,252,5,Agile,2.9,2,India,56855.46,,False
EMP000344,30,6.1,4.5,Junior,Consulting,True,False,None,260,1,Waterfall,3.6,1,India,31162.58,2.26,False
EMP000345,31,20.3,2.4,Junior,BPO,True,True,Advanced,167,6,Waterfall,3.6,0,India,44346.0,4.18,False
EMP000346,36,6.6,5.6,Senior,Engineering,True,False,None,217,6,None,4.0,4,APAC,90359.34,4.28,False
EMP000347,23,14.8,2.6,Mid,Engineering,True,False,None,232,28,Agile,3.6,2,India,76184.3,,False
EMP000348,23,11.8,2.5,Mid,BPO,True,False,None,158,15,Agile,3.0,0,India,54906.23,5.0,False
EMP000349,29,16.0,4.1,Senior,Engineering,True,False,Advanced,178,10,Waterfall,2.5,2,India,95560.22,3.58,False
EMP000350,33,12.9,0.6,Junior,IT Services,True,False,None,176,9,Agile,3.8,2,Europe,33182.92,4.39,False
EMP000351,37,12.1,4.8,Mid,Others,True,True,None,247,10,Waterfall,2.9,0,India,65586.28,4.09,False
EMP000352,46,14.5,4.3,Junior,IT Services,True,True,Basic,236,14,Product-Aligned,3.7,1,India,20000.0,4.72,False
EMP000353,41,11.1,6.0,Mid,Consulting,True,False,None,227,7,None,3.7,2,North America,60118.56,4.52,False
EMP000354,33,7.0,2.8,Junior,BPO,True,False,None,184,15,Waterfall,4.6,0,India,20000.0,4.54,False
EMP000355,34,11.9,4.4,Mid,Engineering,True,False,Advanced,213,15,Agile,3.7,2,North America,70895.24,,False
EMP000356,26,17.8,5.1,Junior,Consulting,True,False,None,245,22,Agile,3.5,0,India,23684.92,3.36,False
EMP000357,34,6.2,2.3,Mid,IT Services,True,False,None,258,14,Agile,3.1,0,Europe,65663.22,3.26,False
EMP000358,32,5.5,4.8,Senior,BPO,True,False,Basic,168,12,Agile,3.9,0,India,93153.54,,False
EMP000359,37,2.7,2.7,Junior,BPO,True,True,None,116,13,None,3.4,0,Europe,25328.41,4.29,False
EMP000360,28,15.9,4.3,Junior,Engineering,True,False,None,154,9,Agile,2.8,3,Others,28193.46,4.18,False
EMP000361,39,16.2,4.7,Senior,IT Services,True,False,Basic,179,26,Waterfall,2.6,2,India,139358.15,4.26,False
EMP000362,47,8.1,4.1,Mid,BPO,True,True,Advanced,210,8,Agile,2.9,1,North America,54706.58,3.29,False
EMP000363,34,7.7,5.9,Mid,IT Services,True,False,Basic,221,11,Product-Aligned,2.8,0,India,57678.9,4.67,False
EMP000364,38,13.7,1.4,Mid,Others,True,False,Basic,197,17,Agile,4.0,1,APAC,52627.9,4.03,False
EMP000365,40,7.8,2.5,Junior,IT Services,True,False,None,214,6,Agile,3.6,0,India,26163.52,4.31,False
EMP000366,31,7.3,1.4,Mid,IT Services,True,True,None,226,9,None,2.9,5,Europe,62239.98,3.99,False
EMP000367,36,6.7,3.2,Junior,BPO,True,False,None,175,18,Product-Aligned,1.8,3,North America,33078.7,5.0,False
EMP000368,35,4.8,4.1,Senior,IT Services,True,False,Advanced,183,7,Waterfall,2.8,1,India,101093.89,4.11,False
EMP000369,35,7.0,6.9,Mid,IT Services,True,False,Basic,222,5,Waterfall,3.5,5,India,75672.31,,False
EMP000370,28,13.4,4.5,Junior,IT Services,True,True,None,216,5,Waterfall,3.8,3,India,27346.63,3.87,False
EMP000371,35,5.6,5.6,Mid,IT Services,True,False,None,147,3,Waterfall,2.6,1,India,53703.98,2.98,True
EMP000372,38,5.3,2.8,Junior,Consulting,True,False,Basic,230,8,Agile,3.8,0,Europe,36942.35,3.84,False
EMP000373,46,5.7,5.7,Junior,Engineering,True,False,Basic,204,4,None,3.6,3,APAC,23285.49,5.0,False
EMP000374,42,5.5,5.5,Mid,IT Services,True,False,Basic,158,14,Agile,3.4,0,India,77332.06,3.57,False
EMP000375,52,12.5,3.0,Junior,IT Services,True,False,None,191,23,Agile,3.8,0,India,36118.49,4.45,False
EMP000376,28,12.3,4.3,Mid,IT Services,True,False,Basic,190,9,Agile,4.3,0,India,52202.29,3.63,False
EMP000377,41,16.5,5.0,Senior,Engineering,True,False,Basic,164,5,Waterfall,3.8,0,India,102901.6,,False
EMP000378,36,10.6,3.2,Senior,Consulting,True,False,None,205,14,Agile,3.1,1,India,112604.78,3.79,False
EMP000379,52,11.2,1.7,Mid,BPO,True,False,Basic,211,30,Waterfall,2.6,3,Europe,67997.67,3.41,False
EMP000380,28,8.7,3.1,Senior,IT Services,True,False,Basic,249,13,Agile,4.4,0,India,108698.73,3.5,False
EMP000381,28,6.0,5.2,Junior,Engineering,True,False,None,134,12,Agile,3.7,0,India,53642.27,,False
EMP000382,30,16.5,1.0,Mid,BPO,True,False,None,205,15,Waterfall,4.0,1,North America,79033.36,,False
EMP000383,22,10.0,4.5,Junior,Consulting,True,False,None,181,19,Waterfall,3.6,1,India,36177.38,4.21,False
EMP000384,30,5.0,5.0,Junior,IT Services,True,True,Advanced,186,11,Waterfall,4.0,0,India,24533.73,3.05,False
EMP000385,28,6.7,5.3,Mid,Consulting,True,False,None,260,13,Agile,3.7,0,India,72891.35,4.44,False
EMP000386,36,7.7,2.5,Junior,Engineering,True,False,Advanced,241,1,Agile,4.3,1,India,28861.38,,False
EMP000387,37,7.8,4.5,Junior,IT Services,False,False,Basic,246,6,Product-Aligned,2.2,1,India,32520.7,3.91,False
EMP000388,50,5.0,3.5,Junior,Consulting,True,False,Basic,210,10,Agile,3.9,3,India,22849.42,3.56,False
EMP000389,42,3.7,3.7,Junior,Consulting,True,True,Basic,204,10,Product-Aligned,2.3,1,India,20751.61,4.84,False
EMP000390,30,9.4,3.7,Junior,Others,True,False,None,153,7,Agile,4.0,1,India,38142.88,4.13,False
EMP000391,27,13.9,3.8,Junior,Engineering,True,True,None,260,12,Agile,3.3,1,North America,20935.09,3.7,False
EMP000392,38,7.2,4.5,Junior,IT Services,True,False,Basic,161,12,Agile,3.1,2,Europe,28853.49,3.98,False
EMP000393,24,9.4,2.0,Senior,IT Services,True,False,Advanced,217,14,Waterfall,3.5,5,Europe,186318.09,4.18,False
EMP000394,49,11.6,6.4,Junior,BPO,True,False,Basic,184,9,Waterfall,4.2,5,India,28639.61,3.57,False
EMP000395,44,5.9,4.2,Junior,IT Services,True,False,None,186,6,Agile,3.3,3,North America,25756.29,4.07,False
EMP000396,31,7.1,5.5,Junior,IT Services,True,False,None,142,31,Agile,3.1,1,India,25332.37,3.62,False
EMP000397,22,5.2,2.3,Junior,IT Services,True,False,Basic,211,7,Agile,5.0,0,Europe,39042.66,4.66,False
EMP000398,45,5.2,3.5,Junior,Consulting,True,False,None,126,21,Waterfall,2.3,3,APAC,28733.97,3.42,False
EMP000399,34,11.0,2.0,Mid,Consulting,True,False,None,101,7,Agile,3.4,2,India,80891.65,4.7,False
EMP000400,44,8.4,1.8,Senior,Consulting,True,False,None,177,4,Waterfall,3.6,1,India,109495.08,4.05,False
EMP000401,22,7.3,2.0,Mid,Consulting,True,False,Advanced,217,14,None,3.4,4,India,52894.11,2.58,False
EMP000402,30,6.4,3.1,Senior,IT Services,True,False,Basic,153,18,None,3.3,0,Europe,118671.17,5.0,False
EMP000403,35,13.4,2.7,Mid,BPO,True,True,None,121,14,Agile,2.3,1,Europe,89785.09,3.73,True
EMP000404,35,7.3,5.9,Junior,Consulting,True,False,Basic,260,6,Waterfall,4.1,4,North America,27759.49,3.51,False
EMP000405,31,16.1,5.0,Mid,IT Services,True,False,Basic,260,4,Agile,3.5,0,Europe,50000.0,4.25,False
EMP000406,39,13.0,5.6,Mid,IT Services,True,True,None,226,3,Agile,2.1,0,India,50000.0,3.79,False
EMP000407,26,5.3,4.4,Junior,Consulting,True,False,Basic,184,11,Waterfall,1.9,1,Europe,25023.92,,False
EMP000408,33,10.5,4.0,Senior,Consulting,False,False,Basic,220,9,Agile,3.3,0,India,103658.23,,False
EMP000409,35,10.3,6.6,Senior,BPO,False,False,None,226,7,Agile,2.8,0,India,120922.84,3.01,False
EMP000410,39,3.8,2.2,Mid,Consulting,True,True,Advanced,222,18,Agile,2.4,0,India,66624.5,4.11,False
EMP000411,40,7.7,3.6,Junior,BPO,True,False,Basic,229,16,Agile,3.6,1,APAC,32188.51,3.7,False
EMP000412,26,8.4,2.7,Junior,Consulting,True,False,Basic,222,10,Waterfall,3.7,3,India,25065.77,3.9,False
EMP000413,22,13.6,1.8,Mid,Engineering,True,True,None,185,3,None,3.1,1,India,57240.26,,False
EMP000414,45,22.2,3.7,Junior,Consulting,True,False,Basic,202,6,Agile,3.4,2,India,34498.93,3.49,False
EMP000415,37,8.1,7.7,Junior,IT Services,True,False,Basic,231,14,Waterfall,3.3,4,India,46336.42,4.09,False
EMP000416,29,9.4,5.2,Junior,Engineering,True,False,Advanced,216,4,Waterfall,3.4,0,India,25930.84,,False
EMP000417,47,6.8,2.7,Mid,BPO,False,False,None,235,8,Agile,4.3,0,India,57819.52,,False
EMP000418,35,6.6,6.6,Mid,Consulting,True,True,Basic,165,5,Agile,3.2,1,India,59595.99,5.0,False
EMP000419,44,8.0,2.5,Mid,Consulting,True,False,Basic,212,9,Agile,3.4,0,North America,64068.79,4.53,False
EMP000420,35,13.6,6.5,Junior,IT Services,True,False,Basic,167,10,Waterfall,3.3,0,India,22895.26,2.98,False
EMP000421,51,12.7,4.3,Senior,BPO,True,False,Basic,202,15,Product-Aligned,3.4,1,India,117023.36,,False
EMP000422,49,7.0,2.9,Mid,Engineering,True,True,None,172,15,Waterfall,3.1,1,Europe,57748.73,4.69,False
EMP000423,33,4.8,4.8,Mid,BPO,True,True,Basic,188,10,Waterfall,3.8,0,India,72761.23,,False
EMP000424,42,21.6,4.3,Mid,Engineering,True,False,None,236,35,None,1.6,0,India,70885.12,,False
EMP000425,40,5.1,5.1,Mid,IT Services,True,False,None,222,9,Product-Aligned,5.0,1,North America,55594.32,4.42,False
EMP000426,45,7.3,2.9,Senior,BPO,True,False,None,160,15,Product-Aligned,4.1,0,North America,102608.67,3.89,False
EMP000427,27,14.2,8.4,Mid,IT Services,True,False,None,181,19,Product-Aligned,2.2,1,India,65186.05,4.66,False
EMP000428,40,6.3,0.0,Mid,Engineering,True,False,None,233,0,Product-Aligned,4.0,0,India,63976.82,4.72,False
EMP000429,43,13.8,6.6,Mid,Consulting,True,True,None,260,21,Waterfall,4.3,2,India,57348.46,4.07,False
EMP000430,22,16.9,3.1,Junior,IT Services,True,False,None,233,19,Waterfall,3.8,1,India,28448.19,4.09,False
EMP000431,25,9.4,1.4,Junior,Engineering,False,False,None,173,6,Waterfall,4.1,3,India,39926.75,3.65,False
EMP000432,22,8.3,4.4,Mid,BPO,True,False,None,193,18,Waterfall,3.1,5,Europe,68131.31,4.29,False
EMP000433,32,11.3,4.4,Junior,BPO,False,False,Basic,213,8,Product-Aligned,4.8,2,India,39223.38,3.08,False
EMP000434,40,5.7,2.6,Junior,Consulting,True,False,Basic,213,17,Waterfall,4.1,3,North America,22272.8,4.91,False
EMP000435,47,11.4,6.7,Mid,IT Services,True,False,Advanced,207,16,Product-Aligned,4.1,0,India,57000.88,4.99,False
EMP000436,35,12.4,2.7,Mid,BPO,True,False,Basic,164,8,Waterfall,4.0,0,India,81552.1,4.31,False
EMP000437,48,11.9,6.4,Mid,Engineering,True,False,Basic,182,8,Waterfall,2.9,1,India,50000.0,4.95,False
EMP000438,23,8.0,4.5,Junior,IT Services,True,False,Basic,210,27,Product-Aligned,2.8,1,India,36882.01,4.14,False
EMP000439,22,21.1,3.6,Junior,IT Services,True,False,Advanced,183,7,None,2.9,0,India,42280.41,4.07,False
EMP000440,34,13.7,2.1,Junior,Consulting,True,False,Basic,239,16,Waterfall,3.9,1,India,27540.1,4.15,False
EMP000441,38,6.9,5.6,Senior,Engineering,False,False,None,129,7,Product-Aligned,3.4,1,Europe,125928.87,,False
